kind,basis,deg,iters,matrix_id,total_ms,apply_us,deltaF_final,deltaF_traj
full,mono,4,4,1,107.20769996987656,0.0,27.54364013671875,45.2316;32.0637;29.3553;27.5436
full,mono,4,4,2,106.45730001851916,0.0,27.54591941833496,45.2388;32.0682;29.3603;27.5459
full,mono,4,4,3,106.43739998340607,0.0,27.55144691467285,45.2405;32.0704;29.3633;27.5514
full,mono,4,4,4,105.7390000205487,0.0,27.551300048828125,45.2246;32.0655;29.3607;27.5513
full,mono,4,5,0,133.08280002092943,0.0,26.16024398803711,45.1938;32.0564;29.3556;27.5444;26.1602
full,mono,4,5,1,132.4233000050299,0.0,26.166786193847656,45.2316;32.0637;29.3553;27.5436;26.1668
full,mono,4,5,2,132.17279996024445,0.0,26.162548065185547,45.2388;32.0682;29.3603;27.5459;26.1625
full,mono,4,5,3,132.89339997572824,0.0,26.169597625732422,45.2405;32.0704;29.3633;27.5514;26.1696
full,mono,4,5,4,133.46499996259809,0.0,26.171756744384766,45.2246;32.0655;29.3607;27.5513;26.1718
full,mono,5,3,0,92.84739999566227,0.0,43.62002182006836,45.1938;43.9585;43.62
full,mono,5,3,1,92.60530001483858,0.0,43.61983108520508,45.2316;43.9588;43.6198
full,mono,5,3,2,92.55850000772625,0.0,43.61994552612305,45.2388;43.9592;43.6199
full,mono,5,3,3,92.64649997930974,0.0,43.62073516845703,45.2405;43.9594;43.6207
full,mono,5,3,4,92.21209998941049,0.0,43.62092590332031,45.2246;43.9589;43.6209
full,mono,5,4,0,123.14679997507483,0.0,43.445945739746094,45.1938;43.9585;43.62;43.4459
full,mono,5,4,1,123.17599996458739,0.0,43.44584655761719,45.2316;43.9588;43.6198;43.4458
full,mono,5,4,2,123.63899999763817,0.0,43.445308685302734,45.2388;43.9592;43.6199;43.4453
full,mono,5,4,3,124.03529998846352,0.0,43.445777893066406,45.2405;43.9594;43.6207;43.4458
full,mono,5,4,4,124.47010003961623,0.0,43.445613861083984,45.2246;43.9589;43.6209;43.4456
full,mono,5,5,0,155.08160000899807,0.0,43.33435821533203,45.1938;43.9585;43.62;43.4459;43.3344
full,mono,5,5,1,155.2578000118956,0.0,43.334449768066406,45.2316;43.9588;43.6198;43.4458;43.3344
full,mono,5,5,2,155.45829996699467,0.0,43.33415222167969,45.2388;43.9592;43.6199;43.4453;43.3342
full,mono,5,5,3,154.37230002135038,0.0,43.33467483520508,45.2405;43.9594;43.6207;43.4458;43.3347
full,mono,5,5,4,155.29619995504618,0.0,43.33479690551758,45.2246;43.9589;43.6209;43.4456;43.3348
full,cheb,2,3,0,54.67879999196157,0.0,35.74809646606445,45.1938;36.3273;35.7481
full,cheb,2,3,1,54.006499995011836,0.0,35.753997802734375,45.2316;36.3369;35.754
full,cheb,2,3,2,54.18380000628531,0.0,35.75643539428711,45.2388;36.3392;35.7564
full,cheb,2,3,3,53.85299999034032,0.0,35.75669479370117,45.2405;36.3392;35.7567
full,cheb,2,3,4,53.82929998449981,0.0,35.753265380859375,45.2246;36.3353;35.7533
full,cheb,2,4,0,72.2733999718912,0.0,35.261131286621094,45.1938;36.3273;35.7481;35.2611
full,cheb,2,4,1,72.46309996116906,0.0,35.26798629760742,45.2316;36.3369;35.754;35.268
full,cheb,2,4,2,72.47889996506274,0.0,35.271305084228516,45.2388;36.3392;35.7564;35.2713
full,cheb,2,4,3,72.3600999917835,0.0,35.27155685424805,45.2405;36.3392;35.7567;35.2716
full,cheb,2,4,4,73.2725000125356,0.0,35.268558502197266,45.2246;36.3353;35.7533;35.2686
full,cheb,2,5,0,90.21320001920685,0.0,34.826541900634766,45.1938;36.3273;35.7481;35.2611;34.8265
full,cheb,2,5,1,90.11370001826435,0.0,34.82066345214844,45.2316;36.3369;35.754;35.268;34.8207
full,cheb,2,5,2,90.86480003315955,0.0,34.82122802734375,45.2388;36.3392;35.7564;35.2713;34.8212
full,cheb,2,5,3,91.44619997823611,0.0,34.82291793823242,45.2405;36.3392;35.7567;35.2716;34.8229
full,cheb,2,5,4,91.71820001211017,0.0,34.82438278198242,45.2246;36.3353;35.7533;35.2686;34.8244
full,cheb,3,3,0,67.81799998134375,0.0,30.292072296142578,45.1938;32.067;30.2921
full,cheb,3,3,1,67.60549999307841,0.0,30.296586990356445,45.2316;32.0726;30.2966
full,cheb,3,3,2,67.0282999635674,0.0,30.302425384521484,45.2388;32.0766;30.3024
full,cheb,3,3,3,67.62980000348762,0.0,30.304250717163086,45.2405;32.0786;30.3043
full,cheb,3,3,4,67.22670001909137,0.0,30.303001403808594,45.2246;32.0747;30.303
full,cheb,3,4,0,90.23000003071502,0.0,28.917890548706055,45.1938;32.067;30.2921;28.9179
full,cheb,3,4,1,89.83299997635186,0.0,28.918664932250977,45.2316;32.0726;30.2966;28.9187
full,cheb,3,4,2,90.14679997926578,0.0,28.92437744140625,45.2388;32.0766;30.3024;28.9244
full,cheb,3,4,3,89.98009999049827,0.0,28.926462173461914,45.2405;32.0786;30.3043;28.9265
full,cheb,3,4,4,89.99680000124499,0.0,28.92498779296875,45.2246;32.0747;30.303;28.925
full,cheb,3,5,0,113.51029999786988,0.0,27.790203094482422,45.1938;32.067;30.2921;28.9179;27.7902
full,cheb,3,5,1,113.53470000904053,0.0,27.789522171020508,45.2316;32.0726;30.2966;28.9187;27.7895
full,cheb,3,5,2,113.87109995121136,0.0,27.79174041748047,45.2388;32.0766;30.3024;28.9244;27.7917
full,cheb,3,5,3,112.843899987638,0.0,27.795629501342773,45.2405;32.0786;30.3043;28.9265;27.7956
full,cheb,3,5,4,113.3459999691695,0.0,27.79530143737793,45.2246;32.0747;30.303;28.925;27.7953
full,cheb,4,3,0,81.0046999831684,0.0,25.602371215820312,45.1938;28.9612;25.6024
full,cheb,4,3,1,80.5759999784641,0.0,25.6028995513916,45.2316;28.969;25.6029
full,cheb,4,3,2,80.91740001691505,0.0,25.608078002929688,45.2388;28.9735;25.6081
full,cheb,4,3,3,80.7628000038676,0.0,25.6130313873291,45.2405;28.9765;25.613
full,cheb,4,3,4,81.06080000288785,0.0,25.611539840698242,45.2246;28.973;25.6115
full,cheb,4,4,0,108.21279999800026,0.0,23.17194175720215,45.1938;28.9612;25.6024;23.1719
full,cheb,4,4,1,108.52820001309738,0.0,23.16836166381836,45.2316;28.969;25.6029;23.1684
full,cheb,4,4,2,108.94519998691976,0.0,23.168569564819336,45.2388;28.9735;25.6081;23.1686
full,cheb,4,4,3,108.45110000809655,0.0,23.17989730834961,45.2405;28.9765;25.613;23.1799
full,cheb,4,4,4,108.83089998969808,0.0,23.179765701293945,45.2246;28.973;25.6115;23.1798
full,cheb,4,5,0,135.49949997104704,0.0,21.217729568481445,45.1938;28.9612;25.6024;23.1719;21.2177
full,cheb,4,5,1,135.2210000040941,0.0,21.21915626525879,45.2316;28.969;25.6029;23.1684;21.2192
full,cheb,4,5,2,135.40869997814298,0.0,21.213802337646484,45.2388;28.9735;25.6081;23.1686;21.2138
full,cheb,4,5,3,135.31589997000992,0.0,21.223472595214844,45.2405;28.9765;25.613;23.1799;21.2235
full,cheb,4,5,4,135.73989999713376,0.0,21.224885940551758,45.2246;28.973;25.6115;23.1798;21.2249
full,cheb,5,3,0,94.57090002251789,0.0,21.84894561767578,45.1938;26.6958;21.8489
full,cheb,5,3,1,94.17300001950935,0.0,21.84581184387207,45.2316;26.7022;21.8458
full,cheb,5,3,2,94.92159995716065,0.0,21.848388671875,45.2388;26.7082;21.8484
full,cheb,5,3,3,94.55800004070625,0.0,21.85866928100586,45.2405;26.7117;21.8587
full,cheb,5,3,4,94.12299998803064,0.0,21.857006072998047,45.2246;26.7084;21.857
full,cheb,5,4,0,125.43529999675229,0.0,18.537294387817383,45.1938;26.6958;21.8489;18.5373
full,cheb,5,4,1,125.81659998977557,0.0,18.539466857910156,45.2316;26.7022;21.8458;18.5395
full,cheb,5,4,2,126.41359999543056,0.0,18.531108856201172,45.2388;26.7082;21.8484;18.5311
full,cheb,5,4,3,127.01560003915802,0.0,18.545724868774414,45.2405;26.7117;21.8587;18.5457
full,cheb,5,4,4,126.2855000095442,0.0,18.551807403564453,45.2246;26.7084;21.857;18.5518
full,cheb,5,5,0,157.93159999884665,0.0,15.946295738220215,45.1938;26.6958;21.8489;18.5373;15.9463
full,cheb,5,5,1,158.26060000108555,0.0,15.95361042022705,45.2316;26.7022;21.8458;18.5395;15.9536
full,cheb,5,5,2,157.83490001922473,0.0,15.941279411315918,45.2388;26.7082;21.8484;18.5311;15.9413
full,cheb,5,5,3,157.4525000178255,0.0,15.953947067260742,45.2405;26.7117;21.8587;18.5457;15.9539
full,cheb,5,5,4,158.65160000976175,0.0,15.967375755310059,45.2246;26.7084;21.857;18.5518;15.9674
