kind,basis,deg,iters,matrix_id,total_ms,apply_us,deltaF_final,deltaF_traj
full,mono,5,3,4,4.5838000369258225,0.0,15.351109504699707,15.7423;15.5478;15.3511
full,mono,5,4,0,5.6287000188604,0.0,15.271712303161621,16.1818;15.5463;15.3581;15.2717
full,mono,5,4,1,5.913600034546107,0.0,15.269855499267578,15.854;15.543;15.3527;15.2699
full,mono,5,4,2,5.846699990797788,0.0,15.267240524291992,15.9203;15.5496;15.3545;15.2672
full,mono,5,4,3,5.763900000602007,0.0,15.26708698272705,16.0077;15.5481;15.3538;15.2671
full,mono,5,4,4,6.176900002174079,0.0,15.265975952148438,15.7423;15.5478;15.3511;15.266
full,mono,5,5,0,8.94450000487268,0.0,15.241992950439453,16.1818;15.5463;15.3581;15.2717;15.242
full,mono,5,5,1,8.08659999165684,0.0,15.242094993591309,15.854;15.543;15.3527;15.2699;15.2421
full,mono,5,5,2,7.874400005675852,0.0,15.240571022033691,15.9203;15.5496;15.3545;15.2672;15.2406
full,mono,5,5,3,7.7683000126853585,0.0,15.240281105041504,16.0077;15.5481;15.3538;15.2671;15.2403
full,mono,5,5,4,7.825200038496405,0.0,15.239505767822266,15.7423;15.5478;15.3511;15.266;15.2395
full,cheb,2,3,0,4.399700032081455,0.0,9.234551429748535,16.1818;10.3629;9.23455
full,cheb,2,3,1,4.44180000340566,0.0,9.158918380737305,15.854;10.2764;9.15892
full,cheb,2,3,2,5.103999981656671,0.0,9.228327751159668,15.9203;10.3261;9.22833
full,cheb,2,3,3,4.8316000029444695,0.0,9.225800514221191,16.0077;10.3352;9.2258
full,cheb,2,3,4,4.661599989049137,0.0,9.189528465270996,15.7423;10.2695;9.18953
full,cheb,2,4,0,5.989499972201884,0.0,8.419206619262695,16.1818;10.3629;9.23455;8.41921
full,cheb,2,4,1,6.327699986286461,0.0,8.351627349853516,15.854;10.2764;9.15892;8.35163
full,cheb,2,4,2,5.941100011114031,0.0,8.412320137023926,15.9203;10.3261;9.22833;8.41232
full,cheb,2,4,3,5.9983000392094254,0.0,8.405291557312012,16.0077;10.3352;9.2258;8.40529
full,cheb,2,4,4,6.667400011792779,0.0,8.38838005065918,15.7423;10.2695;9.18953;8.38838
full,cheb,2,5,0,7.26280000526458,0.0,7.769360542297363,16.1818;10.3629;9.23455;8.41921;7.76936
full,cheb,2,5,1,6.961000035516918,0.0,7.704466342926025,15.854;10.2764;9.15892;8.35163;7.70447
full,cheb,2,5,2,6.737500021699816,0.0,7.750062942504883,15.9203;10.3261;9.22833;8.41232;7.75006
full,cheb,2,5,3,6.751800014171749,0.0,7.745427131652832,16.0077;10.3352;9.2258;8.40529;7.74543
full,cheb,2,5,4,7.265499967616051,0.0,7.729072570800781,15.7423;10.2695;9.18953;8.38838;7.72907
full,cheb,3,3,0,4.233999992720783,0.0,6.971460819244385,16.1818;9.03749;6.97146
full,cheb,3,3,1,4.052900010719895,0.0,6.87682580947876,15.854;8.92962;6.87683
full,cheb,3,3,2,4.3191000004298985,0.0,6.936864852905273,15.9203;8.99878;6.93686
full,cheb,3,3,3,4.432299989275634,0.0,6.931150913238525,16.0077;9.00914;6.93115
full,cheb,3,3,4,4.1573999915272,0.0,6.9095540046691895,15.7423;8.94849;6.90955
full,cheb,3,4,0,4.020199994556606,0.0,5.681565284729004,16.1818;9.03749;6.97146;5.68157
full,cheb,3,4,1,3.4150999854318798,0.0,5.590816497802734,15.854;8.92962;6.87683;5.59082
full,cheb,3,4,2,3.2423000084236264,0.0,5.615849018096924,15.9203;8.99878;6.93686;5.61585
full,cheb,3,4,3,3.447399998549372,0.0,5.585179805755615,16.0077;9.00914;6.93115;5.58518
full,cheb,3,4,4,3.2626999891363084,0.0,5.567378044128418,15.7423;8.94849;6.90955;5.56738
full,cheb,3,5,0,4.232699982821941,0.0,4.693652153015137,16.1818;9.03749;6.97146;5.68157;4.69365
full,cheb,3,5,1,4.042899992782623,0.0,4.631969451904297,15.854;8.92962;6.87683;5.59082;4.63197
full,cheb,3,5,2,4.501299990806729,0.0,4.598880767822266,15.9203;8.99878;6.93686;5.61585;4.59888
full,cheb,3,5,3,4.121599951758981,0.0,4.562013626098633,16.0077;9.00914;6.93115;5.58518;4.56201
full,cheb,3,5,4,4.04780003009364,0.0,4.551774978637695,15.7423;8.94849;6.90955;5.56738;4.55177
full,cheb,4,3,0,3.1879000016488135,0.0,6.028825283050537,16.1818;8.817;6.02883
full,cheb,4,3,1,3.1802000012248755,0.0,5.912451267242432,15.854;8.70761;5.91245
full,cheb,4,3,2,2.891100011765957,0.0,5.929523944854736,15.9203;8.7775;5.92952
full,cheb,4,3,3,3.2281000167131424,0.0,5.909295082092285,16.0077;8.78037;5.9093
full,cheb,4,3,4,2.9392000287771225,0.0,5.8786845207214355,15.7423;8.72739;5.87868
full,cheb,4,4,0,4.17219998780638,0.0,4.189506530761719,16.1818;8.817;6.02883;4.18951
full,cheb,4,4,1,4.3064000201411545,0.0,4.142153263092041,15.854;8.70761;5.91245;4.14215
full,cheb,4,4,2,3.9514999953098595,0.0,4.065494060516357,15.9203;8.7775;5.92952;4.06549
full,cheb,4,4,3,3.676599997561425,0.0,4.044602394104004,16.0077;8.78037;5.9093;4.0446
full,cheb,4,4,4,3.859999997075647,0.0,4.021519660949707,15.7423;8.72739;5.87868;4.02152
full,cheb,4,5,0,4.7441000351682305,0.0,3.016390323638916,16.1818;8.817;6.02883;4.18951;3.01639
full,cheb,4,5,1,4.61509998422116,0.0,2.995940685272217,15.854;8.70761;5.91245;4.14215;2.99594
full,cheb,4,5,2,4.782399977557361,0.0,2.9393796920776367,15.9203;8.7775;5.92952;4.06549;2.93938
full,cheb,4,5,3,5.0626000156626105,0.0,2.9253013134002686,16.0077;8.78037;5.9093;4.0446;2.9253
full,cheb,4,5,4,5.0475000170990825,0.0,2.8726963996887207,15.7423;8.72739;5.87868;4.02152;2.8727
full,cheb,5,3,0,2.973099995870143,0.0,7.442297458648682,16.1818;9.29527;7.4423
full,cheb,5,3,1,3.167299961205572,0.0,7.370116710662842,15.854;9.22864;7.37012
full,cheb,5,3,2,2.972799993585795,0.0,7.339187145233154,15.9203;9.31133;7.33919
full,cheb,5,3,3,3.0316999764181674,0.0,7.338076591491699,16.0077;9.28647;7.33808
full,cheb,5,3,4,3.0392000335268676,0.0,7.289724349975586,15.7423;9.26336;7.28972
full,cheb,5,4,0,4.102099977899343,0.0,5.784793853759766,16.1818;9.29527;7.4423;5.78479
full,cheb,5,4,1,4.0129999979399145,0.0,5.784109115600586,15.854;9.22864;7.37012;5.78411
full,cheb,5,4,2,3.8640000275336206,0.0,5.748558521270752,15.9203;9.31133;7.33919;5.74856
full,cheb,5,4,3,3.9006000151857734,0.0,5.745747089385986,16.0077;9.28647;7.33808;5.74575
full,cheb,5,4,4,3.6890999763272703,0.0,5.7048234939575195,15.7423;9.26336;7.28972;5.70482
full,cheb,5,5,0,4.797100031282753,0.0,5.081564426422119,16.1818;9.29527;7.4423;5.78479;5.08156
full,cheb,5,5,1,4.908000002615154,0.0,5.055217742919922,15.854;9.22864;7.37012;5.78411;5.05522
full,cheb,5,5,2,4.952499992214143,0.0,5.083204746246338,15.9203;9.31133;7.33919;5.74856;5.0832
full,cheb,5,5,3,5.11010002810508,0.0,5.05164098739624,16.0077;9.28647;7.33808;5.74575;5.05164
full,cheb,5,5,4,4.839200002606958,0.0,5.03223991394043,15.7423;9.26336;7.28972;5.70482;5.03224
